direccion,Patron
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. PARQUEADERO 38 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. PARQUEADERO 39 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. PARQUEADERO 40 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. PARQUEADERO 41 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. PARQUEADERO 42 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. PARQUEADERO 43 SOTANO 1.,7
CARRERA 31 - 18-22 ACTUAL NOMENCLATURA LOTE DE TERRENO JUNTO CON LA CASA DE HABITACION,8
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. PARQUEADERO 44 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. PARQUEADERO 90 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. PARQUEADERO 91 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. PARQUEADERO 92 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. DEPOSITO D1 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. DEPOSITO D2 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. DEPOSITO D3 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. DEPOSITO D4 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. DEPOSITO D5 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. DEPOSITO D6 SOTANO 1.,7
CARRERA 12A  1-57 CASA,8
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. DEPOSITO D7 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. DEPOSITO D8 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. DEPOSITO D9 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. DEPOSITO D10 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. DEPOSITO D11 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. DEPOSITO D12 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. DEPOSITO D13 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. DEPOSITO D28 SOTANO 1.,7
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. DEPOSITO D30 SOTANO 1.,7
CARRERA 5 NORTE  CON CALLE 51  LOTE 111,8
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 614,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 615,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 616,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 617,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 618,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 619,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 620,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 621,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 622,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 623,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 624,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 625,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 626,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 627,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 628,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 629,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 630,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 701,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 702,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 703,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 704,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 705,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 706,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 707,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 708,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 709,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 710,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 711,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 712,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 713,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 714,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 715,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 716,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 717,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 718,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 719,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 720,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 721,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 722,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 723,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 724,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 725,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 726,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 727,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 728,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 729,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 730,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 801,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 802,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 803,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 804,2
CALLE 44 NORTE 4-N-185 AVDA 5 ESQUINA URBANIZACION LA FLORA,8
CARRERA 29-A  19-117 B/SANTA ELENA.,8
CARRERA 7A-BIS  86-97 BARRIO ALFONSO LOPEZ PUMAREJO.,8
CARRERA 2 B 11 OESTE-29  DIFICIO SIERRAS DEL NOGAL ELITE  P.H. DEPOSITO D31 SOTANO 1.,7
CARRERA 40 2-30,8
CALLE 55BN  2-FN-59 URB.LOS ALAMOS,8
CARRERA 101  -48-54  CONJUNTO RESIDENCIAL - MORETTI,8
CARRERA 101 48-54 APARTAMENTO 221 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 321 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 421 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 521 TORRE 6 ETAPA VI,8
CARRERA 101 - 48-54 APARTAMENTO 621 TORRE 6 ETAPA VI-MORETTI CONJUNTO RESIDENCIAL,8
CARRERA 101 48-54 APARTAMENTO 621 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 721 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 821 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 122 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 222 TORRE 6 ETAPA VI,8
CARRERA 28  5-B-43 LOTE DE TERRENO URBANIZACION  PASOANCHO  BARRIO SAN FERNANDO.,8
CARRERA 101 48-54 APARTAMENTO 322 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 422 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 522 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 622 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 722 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 822 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 123 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 223 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 323 TORRE 6 ETAPA VI,8
CARRERA 101 - 48-54 APARTAMENTO 423 TORRE 6 ETAPA VI   MORETTI CONJUNTO RESIDENCIAL,9
CARRERA 101 48-54 APARTAMENTO 423 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 523 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 623 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 723 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 823 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 124 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 224 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 324 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 424 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 524 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 624 TORRE 6 ETAPA VI,8
AVENIDA 6BN  -27-31 LOTE-CASA  BARRIO  SANTA MONICA     ACTUAL  ,8
CARRERA 101 48-54 APARTAMENTO 724 TORRE 6 ETAPA VI,8
CARRERA 101 48-54 APARTAMENTO 824 TORRE 6 ETAPA VI,8
CARRERA 5 NORTE 36-N-98-A,8
CARRERA 24B  25-15 B/AGUABLANCA,8
CALLE 5 OESTE 4-176/78 HOY,8
TRANSVERSAL 19  18-23,8
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 805,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 806,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 807,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 808,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 809,2
CARRERA 15  12-40 BARRIO GUAYAQUIL O ESCUELA ARTES Y OFICIOS CALI,8
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 810,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 811,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 812,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 813,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 814,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 815,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 816,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 817,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 818,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 819,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 820,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 821,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 822,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 823,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 824,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 825,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 826,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 827,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 828,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 829,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 830,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 901,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 902,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 903,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 904,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 905,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 906,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 907,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 908,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 909,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 910,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 911,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 912,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 913,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 914,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 915,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 916,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 917,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 918,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 919,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 920,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 921,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 922,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 923,2
AVENIDA 5B  58 NORTE-52 CONJUNTO RESIDENCIAL ALTO LIVING VIS APARTAMENTO 924,2
CALLE 7 OESTE -25-360 APARTAMENTO 102 EDIFICIO BIFAMILIAR  LOS DOS ,8
CALLE 43A  39B-55,8
CARRERA 44  6A-40 CASA Y LOTE,8
CALLE 27  43-61 CASA,8
CALLE 35G - 34 - 16  DIRECCION PLANEACION MUNICIPAL ,8
LOTE 37  MZ O B/12 DE OCTUBRE,8
CALLE 27  13A-14,8
CARRERA 23B  -72-59 CASA DE HABITACION,8
AVENIDA 6A  -20N-20.  ACTUAL.,8
CARRERA 26B  -75B-27  APTO 101 EDIFICIO VIVIENDA NIETO,8
CARRERA 26B  -75B-29  APTO 201 EDIFICIO VIVIENDA NIETO,8
CALLE 32  - T 27-14 ANTES CARRERA 35 - 23-14 LOTE Y CASA,8
CARRERA 101  15-148 CASA DE DOS PLANTAS HOY,8
CARRERA 7R  73-100 ALFONSO LOPEZ,8
CALLE 1A  42-96 HOY,8
CARRERA 36A  D-29-63 CASA B/SAN FERNANDO,8
AVENIDA 3B NORTE 45N-114 CASA,8
CARRERA 36A - 10A-147,8
CARRERA 44A  46-22,8
CALLE 5  24A-36 B/MIRAFLORES HOY,8
AVENIDA 6  -23B-16.,8
CARRERA 9  -21-20/26  B/ OBRERO,8
CARRERA 24 D  -33-B-59/61  NOMENCLATURA ACTUAL,8
CALLE 66 NORTE  -7N -21  BARRIO CALIMA,8
CARRERA 29 B NUMERO 42 A-28  -APARTAMENTO 101 PRIMER PISO  EDIFICIO MULTIFAMILIAR CASA ESPA\A P.H. DEL BARRIO EL POBLADO I,8
CARRERA 29 B NUMERO 42 A-26  -APARTAMENTO 201 SEGUNDO PISO  EDIFICIO MULTIFAMILIAR CASA ESPA\A P.H BARRIO POBLADO I,8
CARRERA 29 B NUMERO 42 A-26  -APARTAMENTO 301 TERCER PISO  EDIFICIO MULTIFAMILIAR CASA ESPA\A P.H BARRIO EL POBLADO I,8
CARRERA 12  22-86/92 CALLES 22 Y 22A B/OBRERO,8
CARRERA 25  4-15 HOY,8
CARRERA 28A  -33E-82  LOTE Y CASA,8
CARRERA 24  7-75 B/ALAMEDA,8
CARRERA 33A  19A-28 CALLES 19A Y 20 B/CRISTOBAL COLON,8
CALLE 70 NORTE - 2B- 30  - CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70  APARTAMENTO 101 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 102 TORRE A.,12
CALLE 50  9-07 CRAS 8 Y 9,8
CARRERA 1 A 11  -69- 79  BARRIO METROPOLITANO DEL NORTE.,8
CARRERA 47C  43-81 BARRIO MARIANO RAMOS,8
CARRERA 42 - 7-39  URB / MILITAR,8
CARRERA 21 SUR  -O AVENIDA MILIATR.  HOY CALLE 9.,8
CARRERA 48  -13B-11.,8
CALLE 53  3-121 URB.SALOMIA,8
CALLE 9D  30-28 HOY,8
CALLE 16 OESTE 3-60.  LOTE Y CASA  PRIMER LOTE EN LA URB. LAS ACACIAS O BELLAVISTA ,8
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 103 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 104 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 201 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 202 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 203 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 204 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 301 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 302 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 303 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 304 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 401 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 402 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 403 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 404 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 501 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 502 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 503 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 504 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 601 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 602 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 603 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 604 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 701 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 702 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 703 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 704 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 801 TORRE A.,12
CARRERA 42A  46-90 CRA 42A,8
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 802 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 803 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 804 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 901 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 902 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 903 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 904 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 1001 TORRE A.,12
CALLE 70 NORTE - 2B- 30  CONJUNTO RESIDENC. TOSCANA 70 Y MALL TOSCANA 70 APARTAMENTO 1002 TORRE A.,12
